LogID,UserID,FeatureAccessed,MinuteSpent,LogDate
LOG_user_0904_28,user_0904,User Management,9,2025-04-12
LOG_user_0904_29,user_0904,API Integrations,11,2025-05-16
LOG_user_0904_30,user_0904,Export Reports,38,2025-11-15
LOG_user_0904_31,user_0904,User Management,54,2025-04-19
LOG_user_0904_32,user_0904,Dashboard,13,2025-12-03
LOG_user_0904_33,user_0904,User Management,22,2025-04-04
LOG_user_0904_34,user_0904,Export Reports,19,2025-06-04
LOG_user_0904_35,user_0904,User Management,21,2025-07-22
LOG_user_0904_36,user_0904,Dashboard,56,2025-06-17
LOG_user_0904_37,user_0904,API Integrations,17,2025-07-03
LOG_user_0904_38,user_0904,Export Reports,7,2025-05-19
LOG_user_0904_39,user_0904,Dashboard,58,2025-12-26
LOG_user_0904_40,user_0904,Dashboard,58,2025-02-07
LOG_user_0904_41,user_0904,Export Reports,4,2025-11-30
LOG_user_0904_42,user_0904,User Management,33,2025-08-10
LOG_user_0904_43,user_0904,Export Reports,28,2025-03-04
LOG_user_0904_44,user_0904,Dashboard,57,2025-12-18
LOG_user_0904_45,user_0904,Dashboard,49,2025-01-26
LOG_user_0904_46,user_0904,Dashboard,42,2025-04-08
LOG_user_0904_47,user_0904,User Management,11,2025-07-19
LOG_user_0904_48,user_0904,Dashboard,32,2025-05-09
LOG_user_0904_49,user_0904,Export Reports,22,2025-05-23
LOG_user_0904_50,user_0904,Dashboard,31,2025-07-08
LOG_user_0904_51,user_0904,Export Reports,26,2025-12-16
LOG_user_0904_52,user_0904,Dashboard,54,2025-08-13
LOG_user_0904_53,user_0904,Dashboard,59,2025-12-19
LOG_user_0904_54,user_0904,Dashboard,58,2025-10-07
LOG_user_0904_55,user_0904,User Management,56,2025-08-19
LOG_user_0904_56,user_0904,User Management,23,2025-10-23
LOG_user_0904_57,user_0904,Export Reports,32,2025-01-26
LOG_user_0904_58,user_0904,Export Reports,2,2025-04-20
LOG_user_0904_59,user_0904,API Integrations,5,2025-06-30
LOG_user_0904_60,user_0904,User Management,17,2025-08-14
LOG_user_0904_61,user_0904,User Management,40,2025-05-10
LOG_user_0904_62,user_0904,Dashboard,57,2025-08-06
LOG_user_0904_63,user_0904,User Management,56,2025-03-14
LOG_user_0904_64,user_0904,Export Reports,41,2025-05-22
LOG_user_0904_65,user_0904,Dashboard,5,2025-03-21
LOG_user_0904_66,user_0904,User Management,19,2025-05-16
LOG_user_0904_67,user_0904,Dashboard,41,2025-02-21
LOG_user_0904_68,user_0904,Export Reports,50,2025-08-02
LOG_user_0904_69,user_0904,API Integrations,25,2025-03-23
LOG_user_0904_70,user_0904,Export Reports,8,2025-05-29
LOG_user_0904_71,user_0904,API Integrations,29,2025-09-21
LOG_user_0904_72,user_0904,Dashboard,21,2025-04-27
LOG_user_0904_73,user_0904,Dashboard,39,2025-04-15
LOG_user_0904_74,user_0904,Export Reports,31,2025-10-11
LOG_user_0904_75,user_0904,Export Reports,26,2025-08-31
LOG_user_0904_76,user_0904,User Management,52,2025-08-23
LOG_user_0905_0,user_0905,Export Reports,19,2025-07-31
LOG_user_0905_1,user_0905,Export Reports,46,2025-09-01
LOG_user_0905_2,user_0905,API Integrations,40,2025-09-20
LOG_user_0905_3,user_0905,User Management,18,2025-08-04
LOG_user_0905_4,user_0905,User Management,56,2025-09-25
LOG_user_0905_5,user_0905,Export Reports,23,2025-07-19
LOG_user_0905_6,user_0905,Dashboard,40,2025-10-16
LOG_user_0905_7,user_0905,Export Reports,29,2025-08-18
LOG_user_0905_8,user_0905,API Integrations,22,2025-10-20
LOG_user_0905_9,user_0905,Dashboard,56,2025-08-20
LOG_user_0905_10,user_0905,Dashboard,29,2025-08-22
LOG_user_0905_11,user_0905,Dashboard,28,2025-08-01
LOG_user_0905_12,user_0905,Export Reports,46,2025-07-23
LOG_user_0905_13,user_0905,API Integrations,30,2025-10-31
LOG_user_0905_14,user_0905,User Management,47,2025-09-06
LOG_user_0905_15,user_0905,Dashboard,20,2025-08-20
LOG_user_0905_16,user_0905,API Integrations,51,2025-10-17
LOG_user_0906_0,user_0906,Dashboard,17,2025-06-04
LOG_user_0906_1,user_0906,Export Reports,40,2025-09-17
LOG_user_0906_4,user_0906,User Management,58,2025-06-18
LOG_user_0906_5,user_0906,User Management,34,2025-10-08
LOG_user_0906_6,user_0906,API Integrations,56,2025-10-06
LOG_user_0906_7,user_0906,Dashboard,11,2025-07-11
LOG_user_0906_8,user_0906,User Management,12,2025-07-05
LOG_user_0906_11,user_0906,Dashboard,13,2025-11-19
LOG_user_0906_12,user_0906,Dashboard,41,2025-10-05
LOG_user_0906_13,user_0906,Dashboard,47,2025-11-01
LOG_user_0906_14,user_0906,Dashboard,5,2025-07-24
LOG_user_0906_15,user_0906,API Integrations,4,2025-12-17
LOG_user_0907_0,user_0907,Export Reports,21,2025-05-04
LOG_user_0907_1,user_0907,API Integrations,18,2025-04-15
LOG_user_0907_2,user_0907,Dashboard,8,2025-03-19
LOG_user_0907_3,user_0907,User Management,57,2025-04-03
LOG_user_0907_4,user_0907,User Management,10,2025-06-30
LOG_user_0907_5,user_0907,Export Reports,39,2025-05-11
LOG_user_0908_0,user_0908,API Integrations,19,2025-08-11
LOG_user_0908_1,user_0908,API Integrations,15,2025-08-08
LOG_user_0908_3,user_0908,Export Reports,17,2025-11-09
LOG_user_0908_4,user_0908,Export Reports,46,2025-08-23
LOG_user_0908_6,user_0908,User Management,24,2025-07-26
LOG_user_0908_7,user_0908,API Integrations,19,2025-12-15
LOG_user_0908_10,user_0908,Dashboard,27,2025-10-16
LOG_user_0908_11,user_0908,Export Reports,54,2025-12-18
LOG_user_0908_13,user_0908,API Integrations,8,2025-10-03
LOG_user_0908_15,user_0908,API Integrations,57,2025-09-03
LOG_user_0908_22,user_0908,User Management,4,2025-12-27
LOG_user_0908_27,user_0908,Dashboard,50,2025-11-15
LOG_user_0908_28,user_0908,User Management,49,2025-11-10
LOG_user_0908_30,user_0908,Export Reports,43,2025-10-08
LOG_user_0908_31,user_0908,Export Reports,22,2025-09-23
LOG_user_0908_38,user_0908,Dashboard,38,2025-11-24
LOG_user_0908_39,user_0908,Dashboard,47,2025-08-25
LOG_user_0908_41,user_0908,Export Reports,4,2025-08-20
LOG_user_0908_42,user_0908,User Management,56,2025-12-29
LOG_user_0908_43,user_0908,API Integrations,23,2025-10-24
LOG_user_0908_44,user_0908,Export Reports,55,2025-09-28
LOG_user_0908_45,user_0908,User Management,1,2025-09-25
LOG_user_0909_0,user_0909,User Management,40,2025-07-08
LOG_user_0909_1,user_0909,API Integrations,40,2025-07-07
LOG_user_0909_2,user_0909,Export Reports,18,2025-12-31
LOG_user_0909_4,user_0909,User Management,15,2025-05-07
LOG_user_0909_5,user_0909,Dashboard,12,2025-04-07
LOG_user_0909_8,user_0909,API Integrations,51,2025-07-12
LOG_user_0909_9,user_0909,Dashboard,43,2025-06-13
LOG_user_0909_10,user_0909,Dashboard,32,2025-08-15
LOG_user_0909_11,user_0909,Export Reports,59,2025-10-24
LOG_user_0909_12,user_0909,Dashboard,9,2025-08-15
LOG_user_0909_13,user_0909,API Integrations,32,2025-03-27
LOG_user_0909_14,user_0909,Export Reports,18,2025-05-11
LOG_user_0909_15,user_0909,Dashboard,34,2025-05-29
LOG_user_0909_16,user_0909,API Integrations,50,2025-11-29
LOG_user_0909_17,user_0909,User Management,44,2025-12-30
LOG_user_0909_18,user_0909,Dashboard,59,2025-03-11
LOG_user_0909_19,user_0909,Dashboard,39,2025-07-10
LOG_user_0909_20,user_0909,Dashboard,58,2025-12-11
LOG_user_0909_21,user_0909,Export Reports,11,2025-08-01
LOG_user_0909_22,user_0909,User Management,3,2025-02-17
LOG_user_0909_23,user_0909,User Management,42,2025-09-05
LOG_user_0909_24,user_0909,Export Reports,26,2025-06-15
LOG_user_0909_26,user_0909,Dashboard,57,2025-12-01
LOG_user_0909_27,user_0909,Dashboard,28,2025-08-11
LOG_user_0909_28,user_0909,Export Reports,13,2025-03-17
LOG_user_0909_29,user_0909,API Integrations,23,2025-03-11
LOG_user_0909_30,user_0909,Dashboard,32,2025-04-03
LOG_user_0909_31,user_0909,User Management,11,2025-11-01
LOG_user_0909_32,user_0909,User Management,46,2025-05-27
LOG_user_0909_33,user_0909,User Management,35,2025-07-30
LOG_user_0909_34,user_0909,Export Reports,50,2025-03-04
LOG_user_0909_35,user_0909,Export Reports,36,2025-03-06
LOG_user_0909_36,user_0909,Export Reports,26,2025-07-04
LOG_user_0909_37,user_0909,Export Reports,9,2025-08-20
LOG_user_0909_38,user_0909,User Management,29,2025-04-14
LOG_user_0909_39,user_0909,Export Reports,10,2025-10-11
LOG_user_0909_40,user_0909,Dashboard,49,2025-04-20
LOG_user_0909_41,user_0909,Dashboard,19,2025-08-20
LOG_user_0909_42,user_0909,User Management,45,2025-12-16
LOG_user_0909_43,user_0909,User Management,15,2025-07-09
LOG_user_0909_44,user_0909,Export Reports,43,2025-02-13
LOG_user_0909_45,user_0909,Dashboard,44,2025-04-25
LOG_user_0909_46,user_0909,User Management,16,2025-05-27
LOG_user_0909_47,user_0909,API Integrations,5,2025-02-27
LOG_user_0909_49,user_0909,Export Reports,17,2025-07-26
LOG_user_0909_50,user_0909,Export Reports,14,2025-05-12
LOG_user_0909_51,user_0909,Dashboard,5,2025-08-01
LOG_user_0909_52,user_0909,User Management,27,2025-02-11
LOG_user_0909_53,user_0909,User Management,7,2025-05-15
LOG_user_0909_54,user_0909,Export Reports,58,2025-08-31
LOG_user_0909_55,user_0909,Export Reports,41,2025-04-19
LOG_user_0909_56,user_0909,API Integrations,40,2025-09-03
LOG_user_0909_58,user_0909,Export Reports,36,2025-03-27
LOG_user_0909_59,user_0909,User Management,34,2025-03-25
LOG_user_0909_61,user_0909,Export Reports,17,2025-09-10
LOG_user_0909_62,user_0909,User Management,55,2025-11-09
LOG_user_0909_63,user_0909,API Integrations,23,2025-12-21
LOG_user_0909_64,user_0909,Export Reports,28,2025-11-17
LOG_user_0909_65,user_0909,Dashboard,25,2025-10-11
LOG_user_0909_66,user_0909,User Management,27,2025-09-06
LOG_user_0909_67,user_0909,User Management,5,2025-11-07
LOG_user_0909_68,user_0909,API Integrations,41,2025-08-23
LOG_user_0909_69,user_0909,Export Reports,40,2025-11-19
LOG_user_0909_70,user_0909,API Integrations,30,2025-09-09
LOG_user_0909_71,user_0909,User Management,32,2025-03-07
LOG_user_0909_72,user_0909,Dashboard,30,2025-11-27
LOG_user_0909_73,user_0909,Export Reports,44,2025-09-21
LOG_user_0909_74,user_0909,Dashboard,8,2025-08-14
LOG_user_0909_75,user_0909,User Management,55,2025-05-07
LOG_user_0909_77,user_0909,API Integrations,57,2025-02-26
LOG_user_0909_78,user_0909,User Management,43,2025-10-19
LOG_user_0909_79,user_0909,Export Reports,3,2025-05-13
LOG_user_0909_80,user_0909,Export Reports,6,2025-08-19
LOG_user_0909_81,user_0909,Export Reports,47,2025-12-02
LOG_user_0909_82,user_0909,User Management,7,2025-04-09
LOG_user_0909_84,user_0909,Export Reports,13,2025-08-10
LOG_user_0909_85,user_0909,API Integrations,30,2025-08-04
LOG_user_0909_86,user_0909,Dashboard,56,2025-07-26
LOG_user_0909_87,user_0909,API Integrations,50,2025-12-03
LOG_user_0909_88,user_0909,API Integrations,43,2025-07-16
LOG_user_0909_89,user_0909,Export Reports,49,2025-03-05
LOG_user_0909_90,user_0909,Dashboard,2,2025-09-03
LOG_user_0909_92,user_0909,Export Reports,6,2025-10-17
LOG_user_0909_93,user_0909,API Integrations,20,2025-09-25
LOG_user_0909_94,user_0909,Export Reports,37,2025-04-21
LOG_user_0909_95,user_0909,Export Reports,48,2025-07-18
LOG_user_0909_96,user_0909,User Management,15,2025-06-08
LOG_user_0909_97,user_0909,API Integrations,15,2025-05-16
LOG_user_0909_98,user_0909,Dashboard,30,2025-04-06
LOG_user_0909_99,user_0909,API Integrations,39,2025-09-03
LOG_user_0909_100,user_0909,Export Reports,3,2025-10-03
LOG_user_0909_101,user_0909,API Integrations,7,2025-04-23
LOG_user_0909_102,user_0909,Export Reports,40,2025-07-07
LOG_user_0909_103,user_0909,Dashboard,7,2025-02-21
LOG_user_0909_104,user_0909,Dashboard,51,2025-10-05
LOG_user_0909_105,user_0909,Export Reports,55,2025-05-31
LOG_user_0909_106,user_0909,Export Reports,22,2025-04-19
LOG_user_0909_107,user_0909,User Management,57,2025-12-04
LOG_user_0909_108,user_0909,Export Reports,18,2025-02-21
LOG_user_0909_109,user_0909,API Integrations,7,2025-09-30
LOG_user_0909_110,user_0909,Dashboard,39,2025-07-27
LOG_user_0909_111,user_0909,Export Reports,1,2025-11-01
LOG_user_0909_112,user_0909,API Integrations,34,2025-05-08
LOG_user_0909_113,user_0909,User Management,29,2025-06-23
LOG_user_0909_114,user_0909,API Integrations,52,2025-08-26
LOG_user_0909_115,user_0909,API Integrations,27,2025-03-25
LOG_user_0909_116,user_0909,API Integrations,42,2025-11-30
LOG_user_0909_117,user_0909,Export Reports,20,2025-03-23
LOG_user_0910_0,user_0910,Export Reports,25,2025-10-04
LOG_user_0910_4,user_0910,User Management,54,2025-12-09
LOG_user_0910_5,user_0910,API Integrations,50,2025-09-30
LOG_user_0910_7,user_0910,Export Reports,40,2025-12-06
LOG_user_0910_9,user_0910,API Integrations,58,2025-11-23
LOG_user_0910_14,user_0910,API Integrations,8,2025-12-03
LOG_user_0910_15,user_0910,Export Reports,23,2025-12-15
LOG_user_0910_17,user_0910,Export Reports,29,2025-11-26
LOG_user_0910_28,user_0910,Dashboard,37,2025-11-20
LOG_user_0910_30,user_0910,Export Reports,27,2025-12-26
LOG_user_0910_38,user_0910,User Management,5,2025-11-11
LOG_user_0910_47,user_0910,Export Reports,53,2025-10-14
LOG_user_0910_55,user_0910,Export Reports,16,2025-11-26
LOG_user_0910_58,user_0910,User Management,11,2025-11-12
LOG_user_0910_59,user_0910,API Integrations,30,2025-12-31
LOG_user_0910_60,user_0910,Export Reports,24,2025-10-13
LOG_user_0910_61,user_0910,API Integrations,32,2025-12-03
LOG_user_0910_66,user_0910,Dashboard,3,2025-12-06
LOG_user_0910_68,user_0910,Export Reports,38,2025-12-31
LOG_user_0910_70,user_0910,Export Reports,51,2025-10-29
LOG_user_0910_72,user_0910,User Management,11,2025-12-12
LOG_user_0910_81,user_0910,Export Reports,28,2025-12-27
LOG_user_0910_88,user_0910,User Management,34,2025-12-28
LOG_user_0910_96,user_0910,Dashboard,29,2025-12-07
LOG_user_0910_98,user_0910,Export Reports,30,2025-11-11
LOG_user_0910_99,user_0910,API Integrations,56,2025-11-20
LOG_user_0910_105,user_0910,API Integrations,45,2025-12-28
LOG_user_0910_112,user_0910,API Integrations,38,2025-12-03
LOG_user_0910_114,user_0910,Export Reports,53,2025-11-19
LOG_user_0911_2,user_0911,User Management,39,2025-11-04
LOG_user_0911_3,user_0911,Dashboard,56,2025-10-17
LOG_user_0911_4,user_0911,Dashboard,49,2025-10-01
LOG_user_0911_10,user_0911,API Integrations,5,2025-10-07
LOG_user_0911_11,user_0911,API Integrations,51,2025-11-16
LOG_user_0911_14,user_0911,Dashboard,9,2025-11-27
LOG_user_0911_15,user_0911,User Management,31,2025-12-25
LOG_user_0911_17,user_0911,Dashboard,4,2025-11-10
LOG_user_0911_18,user_0911,API Integrations,27,2025-11-24
LOG_user_0911_20,user_0911,User Management,48,2025-12-29
LOG_user_0911_23,user_0911,User Management,27,2025-09-13
LOG_user_0911_30,user_0911,Dashboard,4,2025-08-26
LOG_user_0911_31,user_0911,API Integrations,14,2025-12-04
LOG_user_0911_33,user_0911,Dashboard,25,2025-09-07
LOG_user_0911_35,user_0911,Export Reports,45,2025-09-10
LOG_user_0911_36,user_0911,API Integrations,49,2025-09-24
LOG_user_0911_38,user_0911,Export Reports,27,2025-09-18
LOG_user_0911_41,user_0911,User Management,20,2025-10-23
LOG_user_0911_46,user_0911,API Integrations,24,2025-08-19
LOG_user_0911_47,user_0911,API Integrations,26,2025-09-30
LOG_user_0911_48,user_0911,Export Reports,20,2025-11-09
LOG_user_0911_50,user_0911,User Management,13,2025-09-28
LOG_user_0911_51,user_0911,User Management,25,2025-11-14
LOG_user_0911_52,user_0911,Dashboard,31,2025-11-25
LOG_user_0911_53,user_0911,Dashboard,49,2025-11-07
LOG_user_0912_0,user_0912,User Management,51,2025-09-24
LOG_user_0912_1,user_0912,Dashboard,54,2025-06-17
LOG_user_0912_2,user_0912,API Integrations,7,2025-07-14
LOG_user_0912_3,user_0912,Dashboard,29,2025-08-09
LOG_user_0912_4,user_0912,Dashboard,29,2025-11-27
LOG_user_0912_5,user_0912,Dashboard,35,2025-11-14
LOG_user_0912_6,user_0912,API Integrations,12,2025-09-23
LOG_user_0912_7,user_0912,API Integrations,54,2025-10-27
LOG_user_0912_8,user_0912,User Management,56,2025-11-29
LOG_user_0912_9,user_0912,API Integrations,5,2025-05-08
LOG_user_0912_10,user_0912,API Integrations,55,2025-07-22
LOG_user_0912_11,user_0912,Export Reports,2,2025-08-12
LOG_user_0912_12,user_0912,User Management,37,2025-07-10
LOG_user_0912_13,user_0912,API Integrations,33,2025-09-21
LOG_user_0912_14,user_0912,Dashboard,7,2025-06-20
LOG_user_0912_15,user_0912,Export Reports,5,2025-11-23
LOG_user_0912_16,user_0912,Export Reports,33,2025-07-27
LOG_user_0912_17,user_0912,API Integrations,5,2025-07-09
LOG_user_0912_18,user_0912,Dashboard,35,2025-09-07
LOG_user_0912_19,user_0912,User Management,6,2025-08-07
LOG_user_0912_20,user_0912,API Integrations,38,2025-06-11
LOG_user_0912_21,user_0912,API Integrations,54,2025-06-30
LOG_user_0912_22,user_0912,API Integrations,48,2025-10-26
LOG_user_0912_23,user_0912,API Integrations,24,2025-09-24
LOG_user_0912_24,user_0912,Dashboard,53,2025-07-01
LOG_user_0912_25,user_0912,API Integrations,50,2025-12-14
LOG_user_0912_26,user_0912,Export Reports,38,2025-05-08
LOG_user_0912_27,user_0912,User Management,5,2025-11-23
LOG_user_0912_28,user_0912,Dashboard,44,2025-09-10
LOG_user_0912_29,user_0912,API Integrations,51,2025-08-03
LOG_user_0912_30,user_0912,Export Reports,50,2025-12-10
LOG_user_0912_31,user_0912,API Integrations,33,2025-10-26
LOG_user_0912_32,user_0912,User Management,15,2025-07-01
LOG_user_0912_33,user_0912,User Management,28,2025-06-29
LOG_user_0912_34,user_0912,Export Reports,44,2025-09-22
LOG_user_0912_35,user_0912,User Management,40,2025-05-01
LOG_user_0912_36,user_0912,API Integrations,39,2025-12-16
LOG_user_0912_37,user_0912,API Integrations,41,2025-09-28
LOG_user_0912_38,user_0912,Dashboard,17,2025-11-25
LOG_user_0912_39,user_0912,Dashboard,19,2025-11-24
LOG_user_0912_40,user_0912,Dashboard,32,2025-08-17
LOG_user_0912_41,user_0912,Dashboard,37,2025-04-16
LOG_user_0912_42,user_0912,Dashboard,52,2025-12-02
LOG_user_0912_43,user_0912,User Management,49,2025-05-02
LOG_user_0912_44,user_0912,Dashboard,45,2025-07-29
LOG_user_0912_45,user_0912,Export Reports,4,2025-11-16
LOG_user_0913_0,user_0913,Export Reports,11,2025-12-12
LOG_user_0913_2,user_0913,API Integrations,27,2025-10-09
LOG_user_0913_3,user_0913,API Integrations,13,2025-10-07
LOG_user_0913_4,user_0913,API Integrations,17,2025-11-17
LOG_user_0913_5,user_0913,API Integrations,59,2025-10-20
LOG_user_0913_8,user_0913,API Integrations,5,2025-12-25
LOG_user_0913_11,user_0913,Export Reports,48,2025-09-15
LOG_user_0913_13,user_0913,Export Reports,28,2025-05-14
LOG_user_0913_14,user_0913,Export Reports,50,2025-07-02
LOG_user_0913_15,user_0913,API Integrations,45,2025-10-08
LOG_user_0913_16,user_0913,User Management,24,2025-08-15
LOG_user_0913_19,user_0913,Export Reports,38,2025-07-06
LOG_user_0913_20,user_0913,API Integrations,33,2025-12-28
LOG_user_0913_21,user_0913,User Management,33,2025-11-02
LOG_user_0913_22,user_0913,User Management,41,2025-06-20
LOG_user_0913_24,user_0913,User Management,5,2025-12-06
LOG_user_0913_26,user_0913,Dashboard,15,2025-12-21
LOG_user_0913_29,user_0913,Export Reports,23,2025-07-05
LOG_user_0913_30,user_0913,User Management,9,2025-06-26
LOG_user_0913_31,user_0913,API Integrations,47,2025-07-27
LOG_user_0913_36,user_0913,Export Reports,42,2025-12-26
LOG_user_0913_38,user_0913,API Integrations,41,2025-07-05
LOG_user_0913_39,user_0913,Dashboard,54,2025-07-12
LOG_user_0913_40,user_0913,Export Reports,39,2025-12-16
LOG_user_0913_41,user_0913,User Management,3,2025-06-01
LOG_user_0913_42,user_0913,Dashboard,4,2025-11-14
LOG_user_0913_43,user_0913,API Integrations,1,2025-06-26
LOG_user_0913_44,user_0913,API Integrations,42,2025-08-13
LOG_user_0913_45,user_0913,Export Reports,13,2025-06-30
LOG_user_0913_47,user_0913,Export Reports,45,2025-07-26
LOG_user_0913_48,user_0913,API Integrations,7,2025-07-07
LOG_user_0913_51,user_0913,API Integrations,46,2025-09-11
LOG_user_0913_52,user_0913,API Integrations,5,2025-07-26
LOG_user_0913_53,user_0913,Dashboard,53,2025-11-27
LOG_user_0913_55,user_0913,User Management,11,2025-09-09
LOG_user_0913_56,user_0913,Export Reports,45,2025-08-04
LOG_user_0913_58,user_0913,Export Reports,21,2025-09-03
LOG_user_0913_59,user_0913,User Management,4,2025-06-28
LOG_user_0913_61,user_0913,Dashboard,2,2025-12-25
LOG_user_0913_62,user_0913,API Integrations,11,2025-09-30
LOG_user_0913_63,user_0913,Export Reports,52,2025-08-11
LOG_user_0913_64,user_0913,User Management,57,2025-10-25
LOG_user_0913_65,user_0913,Dashboard,53,2025-05-30
LOG_user_0913_67,user_0913,API Integrations,54,2025-06-30
LOG_user_0913_68,user_0913,Dashboard,33,2025-11-08
LOG_user_0913_69,user_0913,Export Reports,11,2025-08-25
LOG_user_0913_70,user_0913,API Integrations,21,2025-12-09
LOG_user_0913_71,user_0913,API Integrations,15,2025-12-31
LOG_user_0913_73,user_0913,API Integrations,42,2025-06-05
LOG_user_0913_75,user_0913,Export Reports,49,2025-11-08
LOG_user_0913_76,user_0913,API Integrations,7,2025-06-24
LOG_user_0913_78,user_0913,API Integrations,1,2025-12-13
LOG_user_0913_80,user_0913,Dashboard,18,2025-12-26
LOG_user_0913_81,user_0913,User Management,45,2025-06-19
LOG_user_0913_82,user_0913,User Management,58,2025-07-26
LOG_user_0913_83,user_0913,Export Reports,13,2025-06-24
LOG_user_0913_84,user_0913,Export Reports,40,2025-09-07
LOG_user_0913_85,user_0913,Dashboard,12,2025-10-30
LOG_user_0913_86,user_0913,API Integrations,44,2025-06-07
LOG_user_0913_87,user_0913,Dashboard,12,2025-08-23
LOG_user_0913_88,user_0913,Export Reports,6,2025-07-29
LOG_user_0913_92,user_0913,API Integrations,47,2025-12-06
LOG_user_0913_94,user_0913,Export Reports,17,2025-08-15
LOG_user_0913_95,user_0913,API Integrations,54,2025-05-15
LOG_user_0913_96,user_0913,API Integrations,23,2025-10-11
LOG_user_0913_97,user_0913,API Integrations,49,2025-10-11
LOG_user_0913_98,user_0913,API Integrations,47,2025-12-16
LOG_user_0913_99,user_0913,User Management,54,2025-05-29
LOG_user_0913_100,user_0913,User Management,34,2025-07-25
LOG_user_0913_101,user_0913,Dashboard,15,2025-07-05
LOG_user_0913_102,user_0913,API Integrations,27,2025-11-29
LOG_user_0913_103,user_0913,Export Reports,21,2025-09-27
LOG_user_0913_105,user_0913,Dashboard,6,2025-10-18
LOG_user_0913_106,user_0913,Export Reports,40,2025-05-16
LOG_user_0913_107,user_0913,User Management,33,2025-07-01
LOG_user_0913_108,user_0913,User Management,8,2025-06-22
LOG_user_0913_109,user_0913,User Management,19,2025-08-29
LOG_user_0913_110,user_0913,Export Reports,32,2025-10-03
LOG_user_0913_111,user_0913,Export Reports,25,2025-06-21
LOG_user_0913_112,user_0913,Dashboard,56,2025-09-27
LOG_user_0913_114,user_0913,User Management,42,2025-06-13
LOG_user_0913_115,user_0913,Dashboard,44,2025-12-25
LOG_user_0913_116,user_0913,User Management,25,2025-09-01
LOG_user_0913_119,user_0913,API Integrations,49,2025-11-25
LOG_user_0913_120,user_0913,API Integrations,53,2025-05-19
LOG_user_0913_122,user_0913,API Integrations,37,2025-06-04
LOG_user_0913_123,user_0913,Export Reports,5,2025-07-11
LOG_user_0913_124,user_0913,API Integrations,16,2025-05-06
LOG_user_0913_126,user_0913,Dashboard,43,2025-12-20
LOG_user_0913_127,user_0913,User Management,12,2025-09-08
LOG_user_0913_129,user_0913,Dashboard,56,2025-06-30
LOG_user_0913_131,user_0913,User Management,53,2025-12-08
LOG_user_0913_134,user_0913,Dashboard,50,2025-08-09
LOG_user_0914_11,user_0914,Dashboard,37,2025-12-20
LOG_user_0914_17,user_0914,API Integrations,17,2025-12-04
LOG_user_0914_21,user_0914,Dashboard,39,2025-11-05
LOG_user_0914_23,user_0914,Export Reports,56,2025-12-02
LOG_user_0914_26,user_0914,API Integrations,14,2025-12-29
LOG_user_0914_33,user_0914,API Integrations,50,2025-11-10
LOG_user_0914_38,user_0914,Dashboard,29,2025-12-28
LOG_user_0914_42,user_0914,User Management,35,2025-11-03
LOG_user_0914_63,user_0914,Export Reports,12,2025-12-04
LOG_user_0914_64,user_0914,User Management,3,2025-11-19
LOG_user_0914_72,user_0914,Dashboard,54,2025-10-31
LOG_user_0914_73,user_0914,Dashboard,2,2025-11-11
LOG_user_0914_81,user_0914,Export Reports,40,2025-12-20
LOG_user_0914_84,user_0914,Dashboard,24,2025-11-08
LOG_user_0914_85,user_0914,API Integrations,55,2025-11-21
LOG_user_0914_91,user_0914,API Integrations,14,2025-11-26
LOG_user_0914_92,user_0914,User Management,14,2025-12-22
LOG_user_0914_107,user_0914,User Management,15,2025-12-29
LOG_user_0914_110,user_0914,User Management,28,2025-11-23
LOG_user_0915_0,user_0915,User Management,17,2025-10-18
LOG_user_0915_1,user_0915,Export Reports,44,2025-12-11
LOG_user_0915_2,user_0915,API Integrations,50,2025-12-30
LOG_user_0915_3,user_0915,API Integrations,59,2025-03-17
LOG_user_0915_4,user_0915,API Integrations,3,2025-10-21
LOG_user_0915_5,user_0915,API Integrations,49,2025-08-04
LOG_user_0915_6,user_0915,Dashboard,32,2025-03-04
LOG_user_0915_7,user_0915,API Integrations,25,2025-12-17
LOG_user_0915_8,user_0915,Dashboard,17,2025-04-28
LOG_user_0915_9,user_0915,User Management,57,2025-06-22
LOG_user_0915_10,user_0915,Dashboard,42,2025-11-26
LOG_user_0915_11,user_0915,Dashboard,7,2025-04-21
LOG_user_0915_12,user_0915,API Integrations,46,2025-03-25
LOG_user_0915_13,user_0915,Dashboard,6,2025-10-06
LOG_user_0915_14,user_0915,API Integrations,31,2025-01-25
LOG_user_0915_15,user_0915,API Integrations,31,2025-09-09
LOG_user_0915_16,user_0915,User Management,3,2025-10-21
LOG_user_0915_17,user_0915,User Management,9,2025-09-30
LOG_user_0915_18,user_0915,API Integrations,43,2025-11-21
LOG_user_0915_19,user_0915,API Integrations,50,2025-06-23
LOG_user_0915_20,user_0915,API Integrations,19,2025-08-03
LOG_user_0915_21,user_0915,User Management,6,2025-08-02
LOG_user_0915_22,user_0915,User Management,35,2025-02-25
LOG_user_0915_23,user_0915,User Management,49,2025-12-25
LOG_user_0915_24,user_0915,Export Reports,59,2025-12-04
LOG_user_0915_25,user_0915,API Integrations,9,2025-11-22
LOG_user_0915_26,user_0915,API Integrations,9,2025-03-08
LOG_user_0915_27,user_0915,Export Reports,19,2025-08-07
LOG_user_0915_28,user_0915,Export Reports,41,2025-08-08
LOG_user_0915_29,user_0915,Export Reports,27,2025-12-22
LOG_user_0915_30,user_0915,Dashboard,28,2025-08-13
