TransactionID,UserID,AmountPaid,TransactionDate,Status
TX_user_0820_0,user_0820,299.0,2025-08-23,Active
TX_user_0820_1,user_0820,299.0,2025-09-22,Active
TX_user_0820_2,user_0820,299.0,2025-10-22,Active
TX_user_0820_3,user_0820,299.0,2025-11-21,Churned
TX_user_0821_0,user_0821,29.0,2025-02-12,Active
TX_user_0821_1,user_0821,29.0,2025-03-14,Active
TX_user_0821_2,user_0821,29.0,2025-04-13,Active
TX_user_0821_3,user_0821,29.0,2025-05-13,Active
TX_user_0821_4,user_0821,29.0,2025-06-12,Active
TX_user_0821_5,user_0821,29.0,2025-07-12,Active
TX_user_0821_6,user_0821,29.0,2025-08-11,Active
TX_user_0821_7,user_0821,29.0,2025-09-10,Active
TX_user_0821_8,user_0821,29.0,2025-10-10,Active
TX_user_0821_9,user_0821,29.0,2025-11-09,Active
TX_user_0821_10,user_0821,29.0,2025-12-09,Active
TX_user_0822_0,user_0822,299.0,2025-08-28,Active
TX_user_0822_1,user_0822,299.0,2025-09-27,Active
TX_user_0822_2,user_0822,299.0,2025-10-27,Active
TX_user_0822_3,user_0822,299.0,2025-11-26,Active
TX_user_0822_4,user_0822,299.0,2025-12-26,Active
TX_user_0823_0,user_0823,29.0,2025-04-21,Active
TX_user_0823_1,user_0823,29.0,2025-05-21,Active
TX_user_0823_2,user_0823,29.0,2025-06-20,Active
TX_user_0823_3,user_0823,29.0,2025-07-20,Active
TX_user_0823_4,user_0823,29.0,2025-08-19,Active
TX_user_0823_5,user_0823,29.0,2025-09-18,Active
TX_user_0823_6,user_0823,29.0,2025-10-18,Active
TX_user_0823_7,user_0823,29.0,2025-11-17,Active
TX_user_0823_8,user_0823,29.0,2025-12-17,Active
TX_user_0824_0,user_0824,29.0,2025-09-06,Active
TX_user_0824_1,user_0824,29.0,2025-10-06,Active
TX_user_0824_2,user_0824,29.0,2025-11-05,Active
TX_user_0824_3,user_0824,29.0,2025-12-05,Active
TX_user_0825_0,user_0825,29.0,2025-05-31,Active
TX_user_0825_1,user_0825,29.0,2025-06-30,Active
TX_user_0825_2,user_0825,29.0,2025-07-30,Active
TX_user_0825_3,user_0825,29.0,2025-08-29,Active
TX_user_0825_4,user_0825,29.0,2025-09-28,Active
TX_user_0825_5,user_0825,29.0,2025-10-28,Active
TX_user_0825_6,user_0825,29.0,2025-11-27,Active
TX_user_0825_7,user_0825,29.0,2025-12-27,Active
TX_user_0826_0,user_0826,29.0,2025-07-02,Active
TX_user_0826_1,user_0826,29.0,2025-08-01,Active
TX_user_0826_2,user_0826,29.0,2025-08-31,Active
TX_user_0826_3,user_0826,29.0,2025-09-30,Active
TX_user_0826_4,user_0826,29.0,2025-10-30,Active
TX_user_0826_5,user_0826,29.0,2025-11-29,Active
TX_user_0826_6,user_0826,29.0,2025-12-29,Active
TX_user_0827_0,user_0827,29.0,2025-12-02,Active
TX_user_0828_0,user_0828,29.0,2025-04-05,Active
TX_user_0828_1,user_0828,29.0,2025-05-05,Active
TX_user_0828_2,user_0828,29.0,2025-06-04,Churned
TX_user_0829_0,user_0829,79.0,2025-01-08,Active
TX_user_0829_1,user_0829,79.0,2025-02-07,Active
TX_user_0829_2,user_0829,79.0,2025-03-09,Active
TX_user_0829_3,user_0829,79.0,2025-04-08,Active
TX_user_0829_4,user_0829,79.0,2025-05-08,Active
TX_user_0829_5,user_0829,79.0,2025-06-07,Active
TX_user_0829_6,user_0829,79.0,2025-07-07,Active
TX_user_0829_7,user_0829,79.0,2025-08-06,Active
TX_user_0829_8,user_0829,79.0,2025-09-05,Active
TX_user_0829_9,user_0829,79.0,2025-10-05,Active
TX_user_0829_10,user_0829,79.0,2025-11-04,Active
TX_user_0829_11,user_0829,79.0,2025-12-04,Active
TX_user_0830_0,user_0830,79.0,2025-12-26,Active
TX_user_0831_0,user_0831,29.0,2025-07-03,Active
TX_user_0831_1,user_0831,29.0,2025-08-02,Active
TX_user_0831_2,user_0831,29.0,2025-09-01,Active
TX_user_0831_3,user_0831,29.0,2025-10-01,Active
TX_user_0831_4,user_0831,29.0,2025-10-31,Active
TX_user_0831_5,user_0831,29.0,2025-11-30,Churned
TX_user_0832_0,user_0832,79.0,2025-10-08,Active
TX_user_0832_1,user_0832,79.0,2025-11-07,Active
TX_user_0832_2,user_0832,79.0,2025-12-07,Active
TX_user_0833_0,user_0833,79.0,2025-07-14,Active
TX_user_0833_1,user_0833,79.0,2025-08-13,Active
TX_user_0833_2,user_0833,79.0,2025-09-12,Active
TX_user_0833_3,user_0833,79.0,2025-10-12,Active
TX_user_0833_4,user_0833,79.0,2025-11-11,Active
TX_user_0833_5,user_0833,79.0,2025-12-11,Active
TX_user_0834_0,user_0834,29.0,2025-12-18,Active
TX_user_0835_0,user_0835,29.0,2025-07-14,Active
TX_user_0835_1,user_0835,29.0,2025-08-13,Active
TX_user_0835_2,user_0835,29.0,2025-09-12,Active
TX_user_0835_3,user_0835,29.0,2025-10-12,Active
TX_user_0835_4,user_0835,29.0,2025-11-11,Active
TX_user_0835_5,user_0835,29.0,2025-12-11,Active
TX_user_0836_0,user_0836,29.0,2025-06-04,Active
TX_user_0836_1,user_0836,29.0,2025-07-04,Active
TX_user_0836_2,user_0836,29.0,2025-08-03,Active
TX_user_0836_3,user_0836,29.0,2025-09-02,Active
TX_user_0836_4,user_0836,29.0,2025-10-02,Active
TX_user_0836_5,user_0836,29.0,2025-11-01,Active
TX_user_0836_6,user_0836,29.0,2025-12-01,Active
TX_user_0836_7,user_0836,29.0,2025-12-31,Active
TX_user_0837_0,user_0837,29.0,2025-04-03,Active
TX_user_0837_1,user_0837,29.0,2025-05-03,Active
TX_user_0837_2,user_0837,29.0,2025-06-02,Active
TX_user_0837_3,user_0837,29.0,2025-07-02,Active
TX_user_0837_4,user_0837,29.0,2025-08-01,Active
TX_user_0837_5,user_0837,29.0,2025-08-31,Active
TX_user_0837_6,user_0837,29.0,2025-09-30,Active
TX_user_0837_7,user_0837,29.0,2025-10-30,Active
TX_user_0837_8,user_0837,29.0,2025-11-29,Active
TX_user_0837_9,user_0837,29.0,2025-12-29,Active
TX_user_0838_0,user_0838,79.0,2025-06-09,Active
TX_user_0838_1,user_0838,79.0,2025-07-09,Active
TX_user_0838_2,user_0838,79.0,2025-08-08,Active
TX_user_0838_3,user_0838,79.0,2025-09-07,Active
TX_user_0838_4,user_0838,79.0,2025-10-07,Active
TX_user_0838_5,user_0838,79.0,2025-11-06,Active
TX_user_0838_6,user_0838,79.0,2025-12-06,Active
TX_user_0839_0,user_0839,29.0,2025-03-02,Active
TX_user_0839_1,user_0839,29.0,2025-04-01,Active
TX_user_0839_2,user_0839,29.0,2025-05-01,Active
TX_user_0839_3,user_0839,29.0,2025-05-31,Active
TX_user_0839_4,user_0839,29.0,2025-06-30,Active
TX_user_0839_5,user_0839,29.0,2025-07-30,Active
TX_user_0839_6,user_0839,29.0,2025-08-29,Churned
TX_user_0840_0,user_0840,79.0,2025-05-02,Active
TX_user_0840_1,user_0840,79.0,2025-06-01,Active
TX_user_0840_2,user_0840,79.0,2025-07-01,Active
TX_user_0840_3,user_0840,79.0,2025-07-31,Active
TX_user_0840_4,user_0840,79.0,2025-08-30,Active
TX_user_0840_5,user_0840,79.0,2025-09-29,Active
TX_user_0840_6,user_0840,79.0,2025-10-29,Active
TX_user_0840_7,user_0840,79.0,2025-11-28,Active
TX_user_0840_8,user_0840,79.0,2025-12-28,Active
TX_user_0841_0,user_0841,79.0,2025-02-20,Active
TX_user_0841_1,user_0841,79.0,2025-03-22,Active
TX_user_0841_2,user_0841,79.0,2025-04-21,Active
TX_user_0841_3,user_0841,79.0,2025-05-21,Active
TX_user_0841_4,user_0841,79.0,2025-06-20,Active
TX_user_0841_5,user_0841,79.0,2025-07-20,Active
TX_user_0841_6,user_0841,79.0,2025-08-19,Active
TX_user_0841_7,user_0841,79.0,2025-09-18,Active
TX_user_0841_8,user_0841,79.0,2025-10-18,Active
TX_user_0841_9,user_0841,79.0,2025-11-17,Active
TX_user_0841_10,user_0841,79.0,2025-12-17,Active
TX_user_0842_0,user_0842,29.0,2025-10-04,Active
TX_user_0842_1,user_0842,29.0,2025-11-03,Churned
TX_user_0843_0,user_0843,79.0,2025-01-05,Active
TX_user_0843_1,user_0843,79.0,2025-02-04,Active
TX_user_0843_2,user_0843,79.0,2025-03-06,Active
TX_user_0843_3,user_0843,79.0,2025-04-05,Active
TX_user_0843_4,user_0843,79.0,2025-05-05,Active
TX_user_0843_5,user_0843,79.0,2025-06-04,Active
TX_user_0843_6,user_0843,79.0,2025-07-04,Active
TX_user_0843_7,user_0843,79.0,2025-08-03,Active
TX_user_0843_8,user_0843,79.0,2025-09-02,Active
TX_user_0843_9,user_0843,79.0,2025-10-02,Active
TX_user_0843_10,user_0843,79.0,2025-11-01,Active
TX_user_0843_11,user_0843,79.0,2025-12-01,Active
TX_user_0844_0,user_0844,29.0,2025-04-02,Active
TX_user_0844_1,user_0844,29.0,2025-05-02,Active
TX_user_0844_2,user_0844,29.0,2025-06-01,Active
TX_user_0844_3,user_0844,29.0,2025-07-01,Active
TX_user_0844_4,user_0844,29.0,2025-07-31,Active
TX_user_0844_5,user_0844,29.0,2025-08-30,Active
TX_user_0844_6,user_0844,29.0,2025-09-29,Active
TX_user_0844_7,user_0844,29.0,2025-10-29,Active
TX_user_0844_8,user_0844,29.0,2025-11-28,Active
TX_user_0844_9,user_0844,29.0,2025-12-28,Active
TX_user_0845_0,user_0845,299.0,2025-06-19,Active
TX_user_0845_1,user_0845,299.0,2025-07-19,Active
TX_user_0845_2,user_0845,299.0,2025-08-18,Active
TX_user_0845_3,user_0845,299.0,2025-09-17,Active
TX_user_0845_4,user_0845,299.0,2025-10-17,Active
TX_user_0845_5,user_0845,299.0,2025-11-16,Active
TX_user_0845_6,user_0845,299.0,2025-12-16,Active
TX_user_0846_0,user_0846,29.0,2025-11-13,Active
TX_user_0846_1,user_0846,29.0,2025-12-13,Active
TX_user_0847_0,user_0847,79.0,2025-01-22,Active
TX_user_0847_1,user_0847,79.0,2025-02-21,Active
TX_user_0847_2,user_0847,79.0,2025-03-23,Active
TX_user_0847_3,user_0847,79.0,2025-04-22,Active
TX_user_0847_4,user_0847,79.0,2025-05-22,Active
TX_user_0847_5,user_0847,79.0,2025-06-21,Active
TX_user_0847_6,user_0847,79.0,2025-07-21,Active
TX_user_0847_7,user_0847,79.0,2025-08-20,Active
TX_user_0847_8,user_0847,79.0,2025-09-19,Active
TX_user_0847_9,user_0847,79.0,2025-10-19,Active
TX_user_0847_10,user_0847,79.0,2025-11-18,Active
TX_user_0847_11,user_0847,79.0,2025-12-18,Active
TX_user_0848_0,user_0848,79.0,2025-11-22,Active
TX_user_0848_1,user_0848,79.0,2025-12-22,Active
TX_user_0849_0,user_0849,29.0,2025-01-01,Active
TX_user_0849_1,user_0849,29.0,2025-01-31,Active
TX_user_0849_2,user_0849,29.0,2025-03-02,Active
TX_user_0849_3,user_0849,29.0,2025-04-01,Active
TX_user_0849_4,user_0849,29.0,2025-05-01,Active
TX_user_0849_5,user_0849,29.0,2025-05-31,Active
TX_user_0849_6,user_0849,29.0,2025-06-30,Active
TX_user_0849_7,user_0849,29.0,2025-07-30,Active
TX_user_0849_8,user_0849,29.0,2025-08-29,Active
TX_user_0849_9,user_0849,29.0,2025-09-28,Active
TX_user_0849_10,user_0849,29.0,2025-10-28,Active
TX_user_0849_11,user_0849,29.0,2025-11-27,Active
TX_user_0850_0,user_0850,79.0,2025-05-13,Active
TX_user_0850_1,user_0850,79.0,2025-06-12,Active
TX_user_0850_2,user_0850,79.0,2025-07-12,Active
TX_user_0850_3,user_0850,79.0,2025-08-11,Active
TX_user_0850_4,user_0850,79.0,2025-09-10,Active
TX_user_0850_5,user_0850,79.0,2025-10-10,Active
TX_user_0850_6,user_0850,79.0,2025-11-09,Active
TX_user_0850_7,user_0850,79.0,2025-12-09,Active
TX_user_0851_0,user_0851,299.0,2025-08-21,Active
TX_user_0851_1,user_0851,299.0,2025-09-20,Active
TX_user_0851_2,user_0851,299.0,2025-10-20,Active
TX_user_0851_3,user_0851,299.0,2025-11-19,Active
TX_user_0851_4,user_0851,299.0,2025-12-19,Active
TX_user_0852_0,user_0852,79.0,2025-01-12,Active
TX_user_0852_1,user_0852,79.0,2025-02-11,Active
TX_user_0852_2,user_0852,79.0,2025-03-13,Active
TX_user_0852_3,user_0852,79.0,2025-04-12,Active
TX_user_0852_4,user_0852,79.0,2025-05-12,Active
TX_user_0852_5,user_0852,79.0,2025-06-11,Active
TX_user_0852_6,user_0852,79.0,2025-07-11,Active
TX_user_0852_7,user_0852,79.0,2025-08-10,Active
TX_user_0852_8,user_0852,79.0,2025-09-09,Active
TX_user_0852_9,user_0852,79.0,2025-10-09,Active
TX_user_0852_10,user_0852,79.0,2025-11-08,Active
TX_user_0852_11,user_0852,79.0,2025-12-08,Active
TX_user_0853_0,user_0853,79.0,2025-12-12,Active
TX_user_0854_0,user_0854,299.0,2025-02-15,Active
TX_user_0854_1,user_0854,299.0,2025-03-17,Active
TX_user_0854_2,user_0854,299.0,2025-04-16,Active
TX_user_0854_3,user_0854,299.0,2025-05-16,Active
TX_user_0854_4,user_0854,299.0,2025-06-15,Active
TX_user_0854_5,user_0854,299.0,2025-07-15,Active
TX_user_0854_6,user_0854,299.0,2025-08-14,Active
TX_user_0854_7,user_0854,299.0,2025-09-13,Active
TX_user_0854_8,user_0854,299.0,2025-10-13,Active
TX_user_0854_9,user_0854,299.0,2025-11-12,Active
TX_user_0854_10,user_0854,299.0,2025-12-12,Active
TX_user_0855_0,user_0855,29.0,2025-02-03,Active
TX_user_0855_1,user_0855,29.0,2025-03-05,Active
TX_user_0855_2,user_0855,29.0,2025-04-04,Active
TX_user_0855_3,user_0855,29.0,2025-05-04,Active
TX_user_0855_4,user_0855,29.0,2025-06-03,Active
TX_user_0855_5,user_0855,29.0,2025-07-03,Active
TX_user_0855_6,user_0855,29.0,2025-08-02,Active
TX_user_0855_7,user_0855,29.0,2025-09-01,Active
TX_user_0855_8,user_0855,29.0,2025-10-01,Active
TX_user_0855_9,user_0855,29.0,2025-10-31,Active
TX_user_0855_10,user_0855,29.0,2025-11-30,Active
TX_user_0855_11,user_0855,29.0,2025-12-30,Active
TX_user_0856_0,user_0856,29.0,2025-03-19,Active
TX_user_0856_1,user_0856,29.0,2025-04-18,Active
TX_user_0856_2,user_0856,29.0,2025-05-18,Active
TX_user_0856_3,user_0856,29.0,2025-06-17,Active
TX_user_0856_4,user_0856,29.0,2025-07-17,Active
TX_user_0856_5,user_0856,29.0,2025-08-16,Active
TX_user_0856_6,user_0856,29.0,2025-09-15,Active
TX_user_0856_7,user_0856,29.0,2025-10-15,Active
TX_user_0856_8,user_0856,29.0,2025-11-14,Active
TX_user_0856_9,user_0856,29.0,2025-12-14,Active
TX_user_0857_0,user_0857,79.0,2025-08-06,Active
TX_user_0857_1,user_0857,79.0,2025-09-05,Churned
TX_user_0858_0,user_0858,29.0,2025-10-28,Active
TX_user_0858_1,user_0858,29.0,2025-11-27,Churned
TX_user_0859_0,user_0859,79.0,2025-03-14,Active
TX_user_0859_1,user_0859,79.0,2025-04-13,Active
TX_user_0859_2,user_0859,79.0,2025-05-13,Active
TX_user_0859_3,user_0859,79.0,2025-06-12,Active
TX_user_0859_4,user_0859,79.0,2025-07-12,Active
TX_user_0859_5,user_0859,79.0,2025-08-11,Active
TX_user_0859_6,user_0859,79.0,2025-09-10,Active
TX_user_0859_7,user_0859,79.0,2025-10-10,Active
TX_user_0859_8,user_0859,79.0,2025-11-09,Active
TX_user_0859_9,user_0859,79.0,2025-12-09,Active
TX_user_0860_0,user_0860,299.0,2025-10-09,Active
TX_user_0860_1,user_0860,299.0,2025-11-08,Active
TX_user_0860_2,user_0860,299.0,2025-12-08,Active
TX_user_0861_0,user_0861,29.0,2025-09-06,Active
TX_user_0861_1,user_0861,29.0,2025-10-06,Active
TX_user_0861_2,user_0861,29.0,2025-11-05,Active
TX_user_0861_3,user_0861,29.0,2025-12-05,Active
TX_user_0862_0,user_0862,29.0,2025-02-16,Active
TX_user_0862_1,user_0862,29.0,2025-03-18,Active
TX_user_0862_2,user_0862,29.0,2025-04-17,Active
TX_user_0862_3,user_0862,29.0,2025-05-17,Active
TX_user_0862_4,user_0862,29.0,2025-06-16,Active
TX_user_0862_5,user_0862,29.0,2025-07-16,Active
TX_user_0862_6,user_0862,29.0,2025-08-15,Active
TX_user_0862_7,user_0862,29.0,2025-09-14,Active
TX_user_0862_8,user_0862,29.0,2025-10-14,Active
TX_user_0862_9,user_0862,29.0,2025-11-13,Active
TX_user_0862_10,user_0862,29.0,2025-12-13,Active
TX_user_0863_0,user_0863,79.0,2025-05-01,Active
TX_user_0863_1,user_0863,79.0,2025-05-31,Active
TX_user_0863_2,user_0863,79.0,2025-06-30,Active
TX_user_0863_3,user_0863,79.0,2025-07-30,Active
TX_user_0863_4,user_0863,79.0,2025-08-29,Active
TX_user_0863_5,user_0863,79.0,2025-09-28,Active
TX_user_0863_6,user_0863,79.0,2025-10-28,Active
TX_user_0863_7,user_0863,79.0,2025-11-27,Active
TX_user_0863_8,user_0863,79.0,2025-12-27,Active
TX_user_0864_0,user_0864,29.0,2025-08-02,Active
TX_user_0864_1,user_0864,29.0,2025-09-01,Active
TX_user_0864_2,user_0864,29.0,2025-10-01,Active
TX_user_0864_3,user_0864,29.0,2025-10-31,Active
TX_user_0864_4,user_0864,29.0,2025-11-30,Active
TX_user_0864_5,user_0864,29.0,2025-12-30,Active
TX_user_0865_0,user_0865,79.0,2025-08-27,Active
TX_user_0865_1,user_0865,79.0,2025-09-26,Active
TX_user_0865_2,user_0865,79.0,2025-10-26,Active
TX_user_0865_3,user_0865,79.0,2025-11-25,Active
TX_user_0865_4,user_0865,79.0,2025-12-25,Active
TX_user_0866_0,user_0866,29.0,2025-02-25,Active
TX_user_0866_1,user_0866,29.0,2025-03-27,Active
TX_user_0866_2,user_0866,29.0,2025-04-26,Active
TX_user_0866_3,user_0866,29.0,2025-05-26,Active
TX_user_0866_4,user_0866,29.0,2025-06-25,Active
TX_user_0866_5,user_0866,29.0,2025-07-25,Active
TX_user_0866_6,user_0866,29.0,2025-08-24,Active
TX_user_0866_7,user_0866,29.0,2025-09-23,Active
TX_user_0866_8,user_0866,29.0,2025-10-23,Active
TX_user_0866_9,user_0866,29.0,2025-11-22,Active
TX_user_0866_10,user_0866,29.0,2025-12-22,Active
TX_user_0867_0,user_0867,79.0,2025-12-16,Active
TX_user_0868_0,user_0868,29.0,2025-04-17,Active
TX_user_0868_1,user_0868,29.0,2025-05-17,Active
TX_user_0868_2,user_0868,29.0,2025-06-16,Active
TX_user_0868_3,user_0868,29.0,2025-07-16,Active
TX_user_0868_4,user_0868,29.0,2025-08-15,Active
TX_user_0868_5,user_0868,29.0,2025-09-14,Active
TX_user_0868_6,user_0868,29.0,2025-10-14,Active
TX_user_0868_7,user_0868,29.0,2025-11-13,Active
TX_user_0868_8,user_0868,29.0,2025-12-13,Active
TX_user_0869_0,user_0869,79.0,2025-11-15,Active
TX_user_0869_1,user_0869,79.0,2025-12-15,Active
TX_user_0870_0,user_0870,29.0,2025-02-17,Active
TX_user_0870_1,user_0870,29.0,2025-03-19,Active
TX_user_0870_2,user_0870,29.0,2025-04-18,Active
TX_user_0870_3,user_0870,29.0,2025-05-18,Active
TX_user_0870_4,user_0870,29.0,2025-06-17,Active
TX_user_0870_5,user_0870,29.0,2025-07-17,Active
TX_user_0870_6,user_0870,29.0,2025-08-16,Active
TX_user_0870_7,user_0870,29.0,2025-09-15,Active
TX_user_0870_8,user_0870,29.0,2025-10-15,Active
TX_user_0870_9,user_0870,29.0,2025-11-14,Active
TX_user_0870_10,user_0870,29.0,2025-12-14,Active
TX_user_0871_0,user_0871,79.0,2025-03-02,Churned
TX_user_0872_0,user_0872,29.0,2025-12-03,Active
TX_user_0873_0,user_0873,79.0,2025-01-26,Active
TX_user_0873_1,user_0873,79.0,2025-02-25,Active
TX_user_0873_2,user_0873,79.0,2025-03-27,Active
TX_user_0873_3,user_0873,79.0,2025-04-26,Active
TX_user_0873_4,user_0873,79.0,2025-05-26,Active
TX_user_0873_5,user_0873,79.0,2025-06-25,Active
TX_user_0873_6,user_0873,79.0,2025-07-25,Active
TX_user_0873_7,user_0873,79.0,2025-08-24,Active
TX_user_0873_8,user_0873,79.0,2025-09-23,Active
TX_user_0873_9,user_0873,79.0,2025-10-23,Active
TX_user_0873_10,user_0873,79.0,2025-11-22,Active
TX_user_0873_11,user_0873,79.0,2025-12-22,Active
TX_user_0874_0,user_0874,299.0,2025-10-19,Active
TX_user_0874_1,user_0874,299.0,2025-11-18,Active
TX_user_0874_2,user_0874,299.0,2025-12-18,Active
TX_user_0875_0,user_0875,29.0,2025-09-14,Active
TX_user_0875_1,user_0875,29.0,2025-10-14,Active
TX_user_0875_2,user_0875,29.0,2025-11-13,Active
TX_user_0875_3,user_0875,29.0,2025-12-13,Active
TX_user_0876_0,user_0876,29.0,2025-01-08,Active
TX_user_0876_1,user_0876,29.0,2025-02-07,Active
TX_user_0876_2,user_0876,29.0,2025-03-09,Active
TX_user_0876_3,user_0876,29.0,2025-04-08,Active
TX_user_0876_4,user_0876,29.0,2025-05-08,Active
TX_user_0876_5,user_0876,29.0,2025-06-07,Active
TX_user_0876_6,user_0876,29.0,2025-07-07,Active
TX_user_0876_7,user_0876,29.0,2025-08-06,Active
TX_user_0876_8,user_0876,29.0,2025-09-05,Active
TX_user_0876_9,user_0876,29.0,2025-10-05,Active
TX_user_0876_10,user_0876,29.0,2025-11-04,Active
TX_user_0876_11,user_0876,29.0,2025-12-04,Active
TX_user_0877_0,user_0877,29.0,2025-04-23,Active
TX_user_0877_1,user_0877,29.0,2025-05-23,Active
TX_user_0877_2,user_0877,29.0,2025-06-22,Active
TX_user_0877_3,user_0877,29.0,2025-07-22,Active
TX_user_0877_4,user_0877,29.0,2025-08-21,Active
TX_user_0877_5,user_0877,29.0,2025-09-20,Active
TX_user_0877_6,user_0877,29.0,2025-10-20,Active
TX_user_0877_7,user_0877,29.0,2025-11-19,Active
TX_user_0877_8,user_0877,29.0,2025-12-19,Active
TX_user_0878_0,user_0878,79.0,2025-12-21,Active
TX_user_0879_0,user_0879,79.0,2025-09-10,Active
TX_user_0879_1,user_0879,79.0,2025-10-10,Active
TX_user_0879_2,user_0879,79.0,2025-11-09,Active
TX_user_0879_3,user_0879,79.0,2025-12-09,Active
TX_user_0880_0,user_0880,79.0,2025-06-29,Active
TX_user_0880_1,user_0880,79.0,2025-07-29,Active
TX_user_0880_2,user_0880,79.0,2025-08-28,Active
TX_user_0880_3,user_0880,79.0,2025-09-27,Active
TX_user_0880_4,user_0880,79.0,2025-10-27,Active
TX_user_0880_5,user_0880,79.0,2025-11-26,Active
TX_user_0880_6,user_0880,79.0,2025-12-26,Active
TX_user_0881_0,user_0881,29.0,2025-07-26,Active
TX_user_0881_1,user_0881,29.0,2025-08-25,Active
TX_user_0881_2,user_0881,29.0,2025-09-24,Active
TX_user_0881_3,user_0881,29.0,2025-10-24,Active
TX_user_0881_4,user_0881,29.0,2025-11-23,Churned
TX_user_0882_0,user_0882,29.0,2025-10-30,Active
TX_user_0882_1,user_0882,29.0,2025-11-29,Active
TX_user_0882_2,user_0882,29.0,2025-12-29,Active
TX_user_0883_0,user_0883,79.0,2025-05-07,Active
TX_user_0883_1,user_0883,79.0,2025-06-06,Active
TX_user_0883_2,user_0883,79.0,2025-07-06,Active
TX_user_0883_3,user_0883,79.0,2025-08-05,Active
TX_user_0883_4,user_0883,79.0,2025-09-04,Active
TX_user_0883_5,user_0883,79.0,2025-10-04,Active
TX_user_0883_6,user_0883,79.0,2025-11-03,Active
TX_user_0883_7,user_0883,79.0,2025-12-03,Active
TX_user_0884_0,user_0884,29.0,2025-02-25,Active
TX_user_0884_1,user_0884,29.0,2025-03-27,Active
TX_user_0884_2,user_0884,29.0,2025-04-26,Active
TX_user_0884_3,user_0884,29.0,2025-05-26,Active
TX_user_0884_4,user_0884,29.0,2025-06-25,Active
TX_user_0884_5,user_0884,29.0,2025-07-25,Active
TX_user_0884_6,user_0884,29.0,2025-08-24,Active
TX_user_0884_7,user_0884,29.0,2025-09-23,Active
TX_user_0884_8,user_0884,29.0,2025-10-23,Active
TX_user_0884_9,user_0884,29.0,2025-11-22,Active
TX_user_0884_10,user_0884,29.0,2025-12-22,Active
TX_user_0885_0,user_0885,299.0,2025-08-02,Active
TX_user_0885_1,user_0885,299.0,2025-09-01,Active
TX_user_0885_2,user_0885,299.0,2025-10-01,Active
TX_user_0885_3,user_0885,299.0,2025-10-31,Active
TX_user_0885_4,user_0885,299.0,2025-11-30,Active
TX_user_0885_5,user_0885,299.0,2025-12-30,Active
TX_user_0886_0,user_0886,29.0,2025-01-14,Active
TX_user_0886_1,user_0886,29.0,2025-02-13,Active
TX_user_0886_2,user_0886,29.0,2025-03-15,Active
TX_user_0886_3,user_0886,29.0,2025-04-14,Active
TX_user_0886_4,user_0886,29.0,2025-05-14,Active
TX_user_0886_5,user_0886,29.0,2025-06-13,Active
TX_user_0886_6,user_0886,29.0,2025-07-13,Active
TX_user_0886_7,user_0886,29.0,2025-08-12,Active
TX_user_0886_8,user_0886,29.0,2025-09-11,Active
TX_user_0886_9,user_0886,29.0,2025-10-11,Churned
TX_user_0887_0,user_0887,79.0,2025-01-28,Active
TX_user_0887_1,user_0887,79.0,2025-02-27,Active
TX_user_0887_2,user_0887,79.0,2025-03-29,Churned
TX_user_0888_0,user_0888,29.0,2025-03-19,Active
TX_user_0888_1,user_0888,29.0,2025-04-18,Active
TX_user_0888_2,user_0888,29.0,2025-05-18,Active
TX_user_0888_3,user_0888,29.0,2025-06-17,Active
TX_user_0888_4,user_0888,29.0,2025-07-17,Active
TX_user_0888_5,user_0888,29.0,2025-08-16,Active
TX_user_0888_6,user_0888,29.0,2025-09-15,Active
TX_user_0888_7,user_0888,29.0,2025-10-15,Active
TX_user_0888_8,user_0888,29.0,2025-11-14,Active
TX_user_0888_9,user_0888,29.0,2025-12-14,Active
TX_user_0889_0,user_0889,29.0,2025-08-04,Active
TX_user_0889_1,user_0889,29.0,2025-09-03,Active
TX_user_0889_2,user_0889,29.0,2025-10-03,Active
TX_user_0889_3,user_0889,29.0,2025-11-02,Active
TX_user_0889_4,user_0889,29.0,2025-12-02,Active
TX_user_0890_0,user_0890,79.0,2025-12-31,Active
TX_user_0891_0,user_0891,79.0,2025-06-03,Active
TX_user_0891_1,user_0891,79.0,2025-07-03,Active
TX_user_0891_2,user_0891,79.0,2025-08-02,Active
TX_user_0891_3,user_0891,79.0,2025-09-01,Active
TX_user_0891_4,user_0891,79.0,2025-10-01,Active
TX_user_0891_5,user_0891,79.0,2025-10-31,Active
TX_user_0891_6,user_0891,79.0,2025-11-30,Active
TX_user_0891_7,user_0891,79.0,2025-12-30,Active
TX_user_0892_0,user_0892,299.0,2025-01-14,Active
TX_user_0892_1,user_0892,299.0,2025-02-13,Active
TX_user_0892_2,user_0892,299.0,2025-03-15,Active
TX_user_0892_3,user_0892,299.0,2025-04-14,Active
TX_user_0892_4,user_0892,299.0,2025-05-14,Active
TX_user_0892_5,user_0892,299.0,2025-06-13,Active
TX_user_0892_6,user_0892,299.0,2025-07-13,Active
TX_user_0892_7,user_0892,299.0,2025-08-12,Active
TX_user_0892_8,user_0892,299.0,2025-09-11,Active
TX_user_0892_9,user_0892,299.0,2025-10-11,Active
TX_user_0892_10,user_0892,299.0,2025-11-10,Active
TX_user_0892_11,user_0892,299.0,2025-12-10,Active
TX_user_0893_0,user_0893,29.0,2025-07-06,Churned
TX_user_0894_0,user_0894,29.0,2025-11-08,Active
